CD_PROCEDIMENTO,DS_PROCEDIMENTO,CD_GRUPO,GRUPO,Qtd_Atendimentos,Competencia,Ano,Mes
0202010430,DOSAGEM DE FOSFORO,02,Procedimentos com finalidade diagnóstica,647,2026-04-01,2026,4
0202010449,DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010457,DOSAGEM DE GALACTOSE,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010465,DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),02,Procedimentos com finalidade diagnóstica,2456,2026-04-01,2026,4
0202010473,DOSAGEM DE GLICOSE,02,Procedimentos com finalidade diagnóstica,13896,2026-04-01,2026,4
0202010481,DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010490,DOSAGEM DE HAPTOGLOBINA,02,Procedimentos com finalidade diagnóstica,3,2026-04-01,2026,4
0202010503,DOSAGEM DE HEMOGLOBINA GLICOSILADA,02,Procedimentos com finalidade diagnóstica,9842,2026-04-01,2026,4
0202010511,DOSAGEM DE HIDROXIPROLINA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010538,DOSAGEM DE LACTATO,02,Procedimentos com finalidade diagnóstica,19,2026-04-01,2026,4
0202010546,DOSAGEM DE LEUCINO-AMINOPEPTIDASE,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010554,DOSAGEM DE LIPASE,02,Procedimentos com finalidade diagnóstica,400,2026-04-01,2026,4
0202010562,DOSAGEM DE MAGNESIO,02,Procedimentos com finalidade diagnóstica,714,2026-04-01,2026,4
0202010570,DOSAGEM DE MUCO-PROTEINAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010597,DOSAGEM DE PORFIRINAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010600,DOSAGEM DE POTASSIO,02,Procedimentos com finalidade diagnóstica,8975,2026-04-01,2026,4
0202010619,DOSAGEM DE PROTEINAS TOTAIS,02,Procedimentos com finalidade diagnóstica,1386,2026-04-01,2026,4
0202010627,DOSAGEM DE PROTEINAS TOTAIS E FRACOES,02,Procedimentos com finalidade diagnóstica,834,2026-04-01,2026,4
0202010635,DOSAGEM DE SODIO,02,Procedimentos com finalidade diagnóstica,8073,2026-04-01,2026,4
0202010643,DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),02,Procedimentos com finalidade diagnóstica,11560,2026-04-01,2026,4
0202010651,DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),02,Procedimentos com finalidade diagnóstica,11684,2026-04-01,2026,4
0202010660,DOSAGEM DE TRANSFERRINA,02,Procedimentos com finalidade diagnóstica,536,2026-04-01,2026,4
0202010678,DOSAGEM DE TRIGLICERIDEOS,02,Procedimentos com finalidade diagnóstica,11291,2026-04-01,2026,4
0202010686,DOSAGEM DE TRIPTOFANO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010694,DOSAGEM DE UREIA,02,Procedimentos com finalidade diagnóstica,11813,2026-04-01,2026,4
0202010708,DOSAGEM DE VITAMINA B12,02,Procedimentos com finalidade diagnóstica,7433,2026-04-01,2026,4
0202010716,ELETROFORESE DE LIPOPROTEINAS,02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202010724,ELETROFORESE DE PROTEINAS,02,Procedimentos com finalidade diagnóstica,133,2026-04-01,2026,4
0202010732,GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),02,Procedimentos com finalidade diagnóstica,149,2026-04-01,2026,4
0202010740,PROVA DA D-XILOSE,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010759,TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010767,DOSAGEM DE 25 HIDROXIVITAMINA D,02,Procedimentos com finalidade diagnóstica,6446,2026-04-01,2026,4
0202010775,DETERMINACAO DE CREMATOCRITO NO LEITE HUMANO ORDENHADO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010783,ACIDEZ TITULAVEL NO LEITE HUMANO (DORNIC),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202010791,DOSAGEM DE PEPTIDEOS NATRIURETICOS TIPO B (BNP E NT-PROBNP),02,Procedimentos com finalidade diagnóstica,15,2026-04-01,2026,4
0202020010,CITOQUIMICA HEMATOLOGICA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020029,CONTAGEM DE PLAQUETAS,02,Procedimentos com finalidade diagnóstica,8,2026-04-01,2026,4
0202020037,CONTAGEM DE RETICULOCITOS,02,Procedimentos com finalidade diagnóstica,207,2026-04-01,2026,4
0202020045,DETERMINACAO DE CURVA DE RESISTENCIA GLOBULAR,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020053,DETERMINACAO DE ENZIMAS ERITROCITARIAS (CADA),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020061,DETERMINACAO DE SULFO-HEMOGLOBINA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020070,DETERMINACAO DE TEMPO DE COAGULACAO,02,Procedimentos com finalidade diagnóstica,2,2026-04-01,2026,4
0202020088,DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020096,DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202020100,DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020118,DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020126,DETERMINACAO DE TEMPO DE TROMBINA,02,Procedimentos com finalidade diagnóstica,275,2026-04-01,2026,4
0202020134,DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),02,Procedimentos com finalidade diagnóstica,879,2026-04-01,2026,4
0202020142,DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),02,Procedimentos com finalidade diagnóstica,800,2026-04-01,2026,4
0202020150,DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),02,Procedimentos com finalidade diagnóstica,945,2026-04-01,2026,4
0202020169,DOSAGEM DE ANTICOAGULANTE CIRCULANTE,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020177,DOSAGEM DE ANTITROMBINA III,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020185,DOSAGEM DE FATOR II,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020193,DOSAGEM DE FATOR IX,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020207,DOSAGEM DE FATOR V,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020215,DOSAGEM DE FATOR VII,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020223,DOSAGEM DE FATOR VIII,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020231,DOSAGEM DE FATOR VIII (INIBIDOR),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020240,DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020258,DOSAGEM DE FATOR X,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020266,DOSAGEM DE FATOR XI,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020274,DOSAGEM DE FATOR XII,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020282,DOSAGEM DE FATOR XIII,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020290,DOSAGEM DE FIBRINOGENIO,02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202020304,DOSAGEM DE HEMOGLOBINA,02,Procedimentos com finalidade diagnóstica,5,2026-04-01,2026,4
0202020312,DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020320,DOSAGEM DE HEMOGLOBINA FETAL,02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202020339,DOSAGEM DE HEMOSSIDERINA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020355,ELETROFORESE DE HEMOGLOBINA,02,Procedimentos com finalidade diagnóstica,170,2026-04-01,2026,4
0202020363,"ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202020371,HEMATOCRITO,02,Procedimentos com finalidade diagnóstica,5,2026-04-01,2026,4
0202020380,HEMOGRAMA COMPLETO,02,Procedimentos com finalidade diagnóstica,19808,2026-04-01,2026,4
0202020398,LEUCOGRAMA,02,Procedimentos com finalidade diagnóstica,15852,2026-04-01,2026,4
0202020401,PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020410,PESQUISA DE CELULAS LE,02,Procedimentos com finalidade diagnóstica,7,2026-04-01,2026,4
0202020428,PESQUISA DE CORPUSCULOS DE HEINZ,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020436,PESQUISA DE FILARIA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020444,PESQUISA DE HEMOGLOBINA S,02,Procedimentos com finalidade diagnóstica,29,2026-04-01,2026,4
0202020452,PESQUISA DE PLASMODIOS POR GOTA ESPESSA E ESFREGACO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020460,PESQUISA DE TRIPANOSSOMA,02,Procedimentos com finalidade diagnóstica,3,2026-04-01,2026,4
0202020487,PROVA DE CONSUMO DE PROTROMBINA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020495,PROVA DE RETRACAO DO COAGULO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020509,PROVA DO LACO,02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202020517,RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020525,TESTE DE AGREGACAO DE PLAQUETAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020533,TESTE DE HAM (HEMOLISE ACIDA),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020541,TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),02,Procedimentos com finalidade diagnóstica,82,2026-04-01,2026,4
0202020550,DOSAGEM DE PROTEINA C FUNCIONAL,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020568,DOSAGEM DE PROTEINA S FUNCIONAL,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202020576,PESQUISA DE ANTICOAGULANTE LUPICO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030016,CONTAGEM DE LINFOCITOS B,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030024,CONTAGEM DE LINFOCITOS CD4/CD8,02,Procedimentos com finalidade diagnóstica,7,2026-04-01,2026,4
0202030032,CONTAGEM DE LINFOCITOS T TOTAIS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030040,DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),02,Procedimentos com finalidade diagnóstica,9,2026-04-01,2026,4
0202030059,DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030067,DETERMINACAO DE COMPLEMENTO (CH50),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030075,DETERMINACAO DE FATOR REUMATOIDE,02,Procedimentos com finalidade diagnóstica,458,2026-04-01,2026,4
0202030083,DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,02,Procedimentos com finalidade diagnóstica,1122,2026-04-01,2026,4
0202030091,DOSAGEM DE ALFA-FETOPROTEINA,02,Procedimentos com finalidade diagnóstica,147,2026-04-01,2026,4
0202030105,DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),02,Procedimentos com finalidade diagnóstica,2282,2026-04-01,2026,4
0202030113,DOSAGEM DE BETA-2-MICROGLOBULINA,02,Procedimentos com finalidade diagnóstica,2,2026-04-01,2026,4
0202030121,DOSAGEM DE COMPLEMENTO C3,02,Procedimentos com finalidade diagnóstica,3,2026-04-01,2026,4
0202030130,DOSAGEM DE COMPLEMENTO C4,02,Procedimentos com finalidade diagnóstica,3,2026-04-01,2026,4
0202030148,DOSAGEM DE CRIOAGLUTININA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030156,DOSAGEM DE IMUNOGLOBULINA A (IGA),02,Procedimentos com finalidade diagnóstica,92,2026-04-01,2026,4
0202030164,DOSAGEM DE IMUNOGLOBULINA E (IGE),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030180,DOSAGEM DE IMUNOGLOBULINA M (IGM),02,Procedimentos com finalidade diagnóstica,69,2026-04-01,2026,4
0202030199,DOSAGEM DE INIBIDOR DE C1-ESTERASE,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030202,DOSAGEM DE PROTEINA C REATIVA,02,Procedimentos com finalidade diagnóstica,540,2026-04-01,2026,4
0202030229,IMUNOELETROFORESE DE PROTEINAS,02,Procedimentos com finalidade diagnóstica,2,2026-04-01,2026,4
0202030237,IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),02,Procedimentos com finalidade diagnóstica,145,2026-04-01,2026,4
0202030245,PROVA TUBERCULINICA (PT),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030253,PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,02,Procedimentos com finalidade diagnóstica,5,2026-04-01,2026,4
0202030261,PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,02,Procedimentos com finalidade diagnóstica,5,2026-04-01,2026,4
0202030270,PESQUISA DE ANTICORPOS ANTI-DNA,02,Procedimentos com finalidade diagnóstica,2,2026-04-01,2026,4
0202030288,PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030296,PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT/IMUNOBLOT),02,Procedimentos com finalidade diagnóstica,4,2026-04-01,2026,4
0202030326,PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030334,PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030342,PESQUISA DE ANTICORPOS ANTI-SM,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030350,PESQUISA DE ANTICORPOS ANTI-SS-A (RO),02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202030369,PESQUISA DE ANTICORPOS ANTI-SS-B (LA),02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202030377,PESQUISA DE ANTICORPOS ANTIADENOVIRUS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030385,PESQUISA DE ANTICORPOS ANTIAMEBAS,02,Procedimentos com finalidade diagnóstica,2,2026-04-01,2026,4
0202030393,PESQUISA DE ANTICORPOS ANTIASPERGILLUS,02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202030407,PESQUISA DE ANTICORPOS ANTIBRUCELAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030415,PESQUISA DE ANTICORPOS ANTICISTICERCO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030423,PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030431,PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030440,PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030458,PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030466,PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030474,PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),02,Procedimentos com finalidade diagnóstica,57,2026-04-01,2026,4
0202030482,PESQUISA DE ANTICORPOS ANTIFIGADO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030504,PESQUISA DE ANTICORPOS ANTIGLOMERULO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030512,PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030520,PESQUISA DE ANTICORPOS ANTIINSULINA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030539,PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030547,PESQUISA DE ANTICORPOS ANTILISTERIA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030555,PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,02,Procedimentos com finalidade diagnóstica,349,2026-04-01,2026,4
0202030563,PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030571,PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030580,PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030598,PESQUISA DE ANTICORPOS ANTINUCLEO,02,Procedimentos com finalidade diagnóstica,5,2026-04-01,2026,4
0202030601,PESQUISA DE ANTICORPOS ANTIPARIETAIS,02,Procedimentos com finalidade diagnóstica,1,2026-04-01,2026,4
0202030610,PESQUISA DE ANTICORPOS ANTIPLASMODIOS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030628,PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,02,Procedimentos com finalidade diagnóstica,212,2026-04-01,2026,4
0202030636,PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),02,Procedimentos com finalidade diagnóstica,1548,2026-04-01,2026,4
0202030644,PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),02,Procedimentos com finalidade diagnóstica,38,2026-04-01,2026,4
0202030652,PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030660,PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030687,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030695,PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030709,PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030717,PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,02,Procedimentos com finalidade diagnóstica,114,2026-04-01,2026,4
0202030725,PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030733,PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,02,Procedimentos com finalidade diagnóstica,36,2026-04-01,2026,4
0202030741,PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,02,Procedimentos com finalidade diagnóstica,121,2026-04-01,2026,4
0202030750,PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030768,PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,02,Procedimentos com finalidade diagnóstica,843,2026-04-01,2026,4
0202030776,PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,02,Procedimentos com finalidade diagnóstica,148,2026-04-01,2026,4
0202030784,PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),02,Procedimentos com finalidade diagnóstica,771,2026-04-01,2026,4
0202030792,PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030806,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (ANTI-HAV-IGG),02,Procedimentos com finalidade diagnóstica,423,2026-04-01,2026,4
0202030814,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,02,Procedimentos com finalidade diagnóstica,151,2026-04-01,2026,4
0202030822,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030830,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,02,Procedimentos com finalidade diagnóstica,3,2026-04-01,2026,4
0202030849,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030857,PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,02,Procedimentos com finalidade diagnóstica,92,2026-04-01,2026,4
0202030865,PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030873,PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,02,Procedimentos com finalidade diagnóstica,842,2026-04-01,2026,4
0202030881,PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030890,PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),02,Procedimentos com finalidade diagnóstica,12,2026-04-01,2026,4
0202030903,PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030911,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (ANTI-HAV-IGM),02,Procedimentos com finalidade diagnóstica,313,2026-04-01,2026,4
0202030920,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,02,Procedimentos com finalidade diagnóstica,151,2026-04-01,2026,4
0202030938,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030946,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,02,Procedimentos com finalidade diagnóstica,3,2026-04-01,2026,4
0202030954,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
0202030962,PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),02,Procedimentos com finalidade diagnóstica,256,2026-04-01,2026,4
0202030989,PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),02,Procedimentos com finalidade diagnóstica,12,2026-04-01,2026,4
0202030997,DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,02,Procedimentos com finalidade diagnóstica,0,2026-04-01,2026,4
